taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	intertidal	temperature	water_column_position	depth_comments	general_comments
690752	Acanthocardia tuberculata	Tuberculate cockle	901062	910261	901849	909313	947937	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	25	5	90	-90	"{27,37}"	2	8	f				
601823	Tetrapturus belone	Mediterranean spearfish	6	60	419	4881	1823	1	0.2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	9999	0	46	30	{37}	1	197	f				
500537	Achirus	Soles	6	61	516	188		30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	40	14	10	-4	"{77,87}"	2	19	f				
613429	Achirus klunzingeri	Brown sole	6	61	516	188	13429	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	40	14	10	-4	"{77,87}"	2	19	f				
400086	Alepocephalidae	Slickheads	6	35	86			30.39999991	0.4	0	0	0	0	0.5	0.5	0.75	0.25	0.5	0.25	0.75	2500	300	70	-17	"{21,27,31,34,37,47}"	6	76	f				
607848	Apogon amboinensis	Ambon cardinalfish	6	60	304	3391	7848	30.4	0.4	0.75	0	0	0	0	0.25	0	0	0	0.75	0	5	2	32	-23	"{61,71}"	2	7	f				
605425	Arothron hispidus	White-spotted puffer	6	62	448	2774	5425	84	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	50	3	30	-35	"{47,51,57,61,71,77,81,87}"	8	42	f				
606400	Arothron nigropunctatus	Blackspotted puffer	6	62	448	2774	6400	51.9	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0.5	25	3	30	-32	"{47,51,57,61,71,77,81}"	7	26	f				
606578	Canthigaster solandri	Spotted sharpnose	6	62	448	1159	6578	50	0.6	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0.5	36	10	30	-24	"{47,51,57,61,71,77}"	6	9	f				
400252	Caproidae	Boarfishes	6	60	252			30.39999991	0.4	0	0.5	0	0	0	0.5	0.5	0.75	0	0.5	0.5	700	40	62	10	"{27,34,37}"	3	23	f				
601909	Carangoides orthogrammus	Island trevally	6	60	314	6620	1909	30.4	0.4	0.5	0	0	0	0	0.75	0	0.5	0	0.75	0.5	168	3	30	-30	"{51,57,61,71,77,81,87}"	7	62	f				
600270	Carassius carassius	Crucian carp	6	30	122	3499	270	1	0.2	0	0	0	0	0	0.5	0	0	0	0	0	20	5	69	35	{27}	1	52	f				
490133	Cassidae	Helmet shells	901064	910281	902035			28.22222218	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.75	0	30	2	90	-90	"{51,57,61,71,77}"	5	36	f				
590065	Chionoecetes	"Tanner, snow crabs"	901009	910032	900457	902569		0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	1200	20	90	35	"{18,21,61,67,77}"	5	20	f				
400163	Chlorophthalmidae	Greeneyes	6	39	163			28.37019676	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	500	200	45	-23	"{21,27,31,34,37,41,47,51,57,61,71,77}"	12	29	f				
200538	Chondrichtyes	"Sharks, rays, chimaeras"						100	1	0.75	0.75	0	0.5	0.5	0.75	0.75	0.75	0.5	0.75	1	9999	10	90	-90	"{18,21,27,31,34,37,41,47,48,51,57,58,61,67,71,77,81,87,88}"	19	150	f				
604536	Dentex gibbosus	Pink dentex	6	60	330	1038	4536	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	220	20	46	-17	"{27,34,37,47}"	4	96	f				
603563	Diapterus auratus	Irish mojarra	6	60	326	6023	3563	54.8	0.6	0.75	0	0	0.5	0	0.5	0	0.5	0	0.75	0	70	9	29	-13	"{21,31,41}"	3	28	f				
601048	Diapterus rhombeus	Caitipa mojarra	6	60	326	6023	1048	28.5	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.5	0	70	9	90	-90	"{31,41}"	2	33	f				
601385	Etelis coruscans	Deepwater longtail red snapper	6	60	323	9802	1385	30.4	0.4	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5	400	90	35	-27	"{51,57,61,71,77,81}"	6	98	f				
600025	Gadiculus argenteus thori	Silvery pout	6	44	183	1810	25	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	72	43	{27}	1	12	f				
607355	Hyporthodus octofasciatus	Eightbar grouper	6	60	289	6241	7355	32.6	0.4	0	0.5	0	0	0	0.5	0.5	0.5	0	0	0.5	300	150	44	-39	"{51,57,61,71,77,81}"	6	103	f				
606574	Hyporthodus septemfasciatus	Convict grouper	6	60	289	6241	6574	43.2	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	30	5	40	24	"{61,71}"	2	127	f				
400479	Inermiidae	Bonnetmouths	6	60	479			30.39999991	0.4	0	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0.5	90	5	35	-45	"{31,34,51}"	3	19	f				
605611	Iniistius aneitensis	Yellowblotch razorfish	6	60	362	5393	5611	30.4	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	92	12	30	-8	"{51,57,61,71,77,81}"	6	20	f				
605790	Kuhlia mugil	Barred flagtail	6	60	301	5503	5790	61.1	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0	18	3	32	-32	"{47,51,57,61,71,77,81,87}"	8	40	f				
601071	Lachnolaimus maximus	Hogfish	6	60	362	219	1071	70	0.6	0	0.5	0	0.5	0	0.5	0	0.5	0	0.75	0	30	3	60	-20	"{21,31,41}"	3	75	f				
601078	Lophius gastrophysus	Blackfin goosefish	6	47	190	2156	1078	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	700	40	39	-39	"{21,31,41}"	3	49	f				
590079	Metanephrops	Scampi	901009	910032	900010	908675		0.999999997	0.2	0	0	0	0	0	0.75	0.5	0.5	0	0.5	0.5	750	140	30	-50	"{51,57,71,81}"	4	22	f				
505460	Notolepis	Barracudinas	6	39	169	2048		0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	2050	100	-37	-73	"{41,48,58}"	3	38	f				
614266	Notopogon lilliei	Crested bellowfish	6	57	256	8234	14266	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	600	80	90	-90	"{47,51,57,81}"	4	22	f				
690903	Octopus maya	Mexican foureyed octopus	901063	910253	901890	910736	958208	88.9	0.6	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	100	10	23	16	{31}	1	130	f				
605989	Parupeneus ciliatus	Whitesaddle goatfish	6	60	332	2291	5989	59.8	0.6	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0.5	91	2	30	-30	"{51,57,61,71,81}"	5	33	f				
605993	Parupeneus multifasciatus	Manybar goatfish	6	60	332	2291	5993	29.2	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	161	3	30	-30	"{57,61,71,77,81}"	5	29	f				
501944	Pellona	Ilishas	6	28	43	4206		30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	5	26	-30	"{31,41,51,57,61,71}"	6	15	f				
608848	Pelotretis flavilatus	Southern lemon sole	6	61	440	5050	8848	28.6	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	385	22	-33	-44	{81}	1	43	f				
605867	Pentapodus caninus	Small-toothed whiptail	6	60	324	9362	5867	1	0.2	0	0.5	0	0	0	0	0	0.5	0	0.5	0	30	3	33	-24	"{57,61,71,77}"	4	25	f				
605000	Pentheroscion mbizi	Mbizi croaker	6	60	331	4421	5000	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	350	50	12	-17	"{34,47}"	2	46	f				
501164	Peprilus	Harvestfishes	6	60	425	2567		28.99999994	0.4	0.5	0	0	0	0	0.5	0.5	0.75	0	0.5	0.5	420	9	60	-38	"{21,31,41,67,77,87}"	6	27	f				
628143	Peprilus paru	American harvestfish	6	60	425	2567	28143	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	136	15	60	-38	"{31,41}"	2	25	f				
502224	Porichthys	Midshipman	6	46	189	5331		28.66472042	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.75	0.75	200	4	35	-40	"{31,41,77,87}"	4	22	f				
608220	Porichthys margaritatus	Daisy midshipman	6	46	189	5331	8220	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	137	4	35	-20	"{77,87}"	2	17	f				
612925	Porichthys porosissimus	Toadfish	6	46	189	5331	12925	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	200	30	25	-40	"{31,41}"	2	26	f				
400303	Priacanthidae	"Bigeyes, catalufas"	6	60	303			85.99999974	0.8	0.5	0.75	0	0.25	0	0.5	0.5	0.5	0	0.5	0.75	400	3	35	-32	"{21,31,34,41,47,51,57,61,71,77,81,87}"	12	37	f				
500912	Priacanthus	Bigeyes	6	60	303	5555		62.8205127	0.6	0	0.5	0	0.25	0	0.5	0.25	0.5	0	0.5	0.5	400	8	43	-40	"{21,31,34,37,41,47,51,57,61,71,77,81,87}"	13	34	f				
609902	Priacanthus alalaua	Alalaua	6	60	303	5555	9902	30	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	275	9	30	19	"{71,77}"	2	26	f				
500495	Prionotus	Saw-back searobins	6	59	266	3789		61.11111101	0.6	0.75	0.5	0	0	0	0.75	0.5	0.5	0	0.75	0.5	110	11	48	-59	"{21,31,67,77,87}"	5	30	f				
504943	Pterygotrigla	Latchets	6	59	266	2569		30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	500	35	-21	-43	"{57,71,81,87}"	4	43	f				
600936	Pterocaesio pisang	Banana fusilier	6	60	459	288	936	1	0.2	0	1	0	0	0	0	0	0.5	0	0.5	0	100	20	30	-26	"{51,57,61,71,77}"	5	17	f				
606534	Sebastes schlegelii	Korean rockfish	6	59	573	2902	6534	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	100	3	41	25	{61}	1	53	f				
601007	Seriola rivoliana	Longfin yellowtail	6	60	314	7464	1007	59.1	0.4	0	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0.5	160	5	43	-38	"{21,27,31,34,41,47,51,57,61,71,77,81,87}"	13	149	f				
500901	Serranus	Groupers	6	60	289	5359		79.99999976	1	0.5	0.75	0	0.5	0.25	0.5	0.5	0.5	0	0.5	0.5	500	5	57	-35	"{27,34,37,47,51}"	5	38	f				
601761	Serranus scriba	Painted comber	6	60	289	5359	1761	28.2	0.4	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	150	5	50	16	"{27,34,37}"	3	36	f				
590145	Solen	Razor clams	901062	910261	901874	914967		0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	26	5	90	-90	"{21,27,37}"	3	10	t				
650023	Synodus marchenae	Lizardfish	6	39	160	3034	50023	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	200	2	90	-90	{87}	1	22	f				
600214	Symphorichthys spilurus	Sailfin snapper	6	60	323	6576	214	30	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	60	5	30	-31	"{57,61,71,77}"	4	49	f				
605398	Synodus variegatus	Variegated lizardfish	6	39	160	3034	5398	28.2	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	121	3	30	-45	"{51,57,61,71,77,81}"	6	37	f				
651636	Zearaja chilensis	Yellownose skate	4	14	19	8601	51636	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	1500	10	90	-90	"{41,87}"	2	34	f				
400249	Zeidae	Dories	6	55	249			69.99999979	0.6	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0.75	0.5	800	5	63	-52	"{18,21,27,31,34,37,41,47,51,57,61,71,77,81,87}"	15	50	f				
300031	Pleuronectoidei	"Flounders, halibuts, soles, turbots"						100	0.8	0.75	0.75	0	0.5	0	0.75	0.5	1	0.5	0.75	0.75	500	20	90	-90	"{18,21,27,31,34,37,41,47,48,51,57,58,61,67,71,77,81,87}"	18	197	f				
190277	Echinodermata	"Sea urchins, stars, cucumbers"						100	0.8	0.5	0.75	0	0.75	0	0.75	0	0.5	0	0.75	0.5			90		"{18,21,27,31,34,37,41,47,48,51,57,58,61,67,71,77,81,87,88}"		50	t				
601529	Lile stolifera	Pacific piquitinga	6	28	43	6154	1529	30.4	0.4	0.75	0	0	0	0	0.75	0	0.5	0	0.75	0	9999	0	33	-5	"{77,87}"	2	13	f				
601577	Alosa caspia caspia	Caspian shad	6	28	43	4924	1577	30	0.4	0.75	0	0	0	0	0.5	0	0.25	0	0.25	0	9999	0	48	37	{37}	1	26	f				
601643	Pellona harroweri	American coastal pellona	6	28	620	4206	1643	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	12	-30	"{31,41}"	2	14	f				
601655	Odontognathus mucronatus	Guiana longfin herring	6	28	43	544	1655	30.4	0.4	0.75	0	0	0	0	0.5	0	0.25	0	0.5	0	9999	0	12	-26	"{31,41}"	2	13	f				
601684	Anchoa choerostoma	Bermuda anchovy	6	28	454	5863	1684	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	34	31	{31}	1	8	f				
601931	Ulua aurochs	Silvermouth trevally	6	60	314	3770	1931	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	20	-28	"{57,71}"	2	41	f				
601946	Oligoplites refulgens	Shortjaw leatherjacket	6	60	314	4180	1946	30.4	0.4	0.25	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	35	-20	"{77,87}"	2	23	f				
602669	Coregonus autumnalis	Arctic cisco	6	36	76	7065	2669	30.4	0.4	0.75	0	0	0	0	0.5	0	0.25	0	0.75	0	9999	0	73	62	"{18,21,27}"	3	65	f				
602678	Coregonus sardinella	Sardine cisco	6	36	76	7065	2678	28.2	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	75	42	"{18,61,67}"	3	39	f				
603921	Hyperoglyphe perciformis	Barrelfish	6	60	421	1685	3921	1	0.2	0	0	0	0	0	0.5	0.5	0.25	0	0.25	0.5	9999	0	48	24	"{21,27,31}"	3	75	f				
600877	Carcharhinus melanopterus	Blacktip reef shark	4	8	11	1358	877	100	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.75	0.5	75	20	35	-25	"{37,51,57,61,71,77,81}"	7	164	f				
600015	Epinephelus guttatus	Red hind	6	60	289	7755	15	70	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	100	2	35	5	"{31,41}"	2	62	f	26			
600012	Cephalopholis cruentata	Graysby	6	60	289	6535	12	61.1	0.6	0.5	0.75	0	0.5	0	0	0	0.5	0	0.5	0.5	170	0	36	-6	"{31,41}"	2	35	f				
600939	Pterocaesio tile	Darkbanded fusilier	6	60	459	288	939	30	0.4	0	1	0	0	0	0.5	0	0.5	0	0.5	0	60	5	28	-28	"{47,51,57,61,71}"	5	26	f				
600942	Acanthurus bahianus	Ocean surgeon	6	60	412	9710	942	28.2	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	40	2	43	-33	"{21,31,41,47}"	4	38	f				
601126	Haemulon album	White margate	6	60	327	1239	1126	70	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.75	0	60	20	33	-33	"{31,41}"	2	65	f				
604744	Acanthurus olivaceus	Orangespot surgeonfish	6	60	412	9710	4744	30	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	46	3	35	-32	"{51,57,61,71,77,81}"	6	26	f				
604761	Lagocephalus sceleratus	Silvercheeked toadfish	6	62	448	3142	4761	36.1	0.4	0	0.75	0	0.5	0	0	0	0.5	0	0	0.5	100	18	40	-40	"{37,47,51,57,61,71,77,81}"	8	110	f				
604905	Gymnothorax undulatus	Undulated moray	6	26	56	3758	4905	59.1	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	110	9	32	-28	"{47,51,57,61,71,77}"	6	149	f				
605796	Malacanthus latovittatus	Blue blanquillo	6	60	308	497	5796	29	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0	0.5	100	5	35	-25	"{51,57,61,71,77,81}"	6	45	f				
606582	Neoniphon opercularis	Black squirrelfish	6	53	243	3	6582	29	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	100	20	30	-24	"{51,57,61,71,77}"	5	30	f				
606670	Parapercis millepunctata	Blackdotted sand perch	6	60	371	3900	6670	30.4	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0	0.5	50	3	30	-30	"{51,61,71,77}"	4	15	f				
606932	Naso thynnoides	Oneknife unicornfish	6	60	412	9831	6932	1	0.2	0	0.25	0	0	0	0	0	0.25	0	0	0.25	40	2	90	-90	"{51,57,61,71,77}"	5	36	f				
607211	Ctenogobiops tangaroai	Tangaroa shrimpgoby	6	60	405	10168	7211	50	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	40	4	30	-15	"{61,71,77}"	3	5	f				
607308	Myripristis pralinia	Scarlet soldierfish	6	53	243	5158	7308	50	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0	0.5	50	8	35	-24	"{51,57,61,71,77}"	5	16	f				
600988	Alectis ciliaris	African pompano	6	60	314	2433	988	84.99999986	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	100	60	42	-24	"{21,31,34,41,47,51,57,61,71,77,81,87}"	12	123	f				
604826	Plectropomus leopardus	Leopard coralgrouper	6	60	289	3858	4826	83.3	0.2	0.5	1	0	0.25	0	0.25	0.25	1	0	1	0.25	100	3	40	-30	"{57,61,71}"	3	120	f				
600396	Nemipterus virgatus	Golden threadfin bream	6	60	324	1316	396	1	0.2	0	0	0	0	0	0.5	0	0.25	0	0	0	220	20	37	-20	"{57,61,71}"	3	35	f	27			
500467	Caranx	Jacks	6	60	314	3864		99.9999997	0.8	0.75	0.75	0	0.5	0	0.75	0.25	0.75	0	0.75	0.5	9999	0	45	-36	"{21,27,31,34,37,41,47,51,57,61,71,77,81,87}"	14	88	f			max_depth: 354	
601936	Caranx lugubris	Black jack	6	60	314	3864	1936	30.39999991	0.4	0	0.5	0	0	0	0.5	0.25	0.5	0	0.5	0.5	9999	12	30	-30	"{27,31,34,41,47,51,57,61,71,77,87}"	11	90	f			max_depth: 354	
500116	Coryphaena	Dolphinfishes	6	60	315	6651		60.39999982	0.4	0	0	0	0	0.5	0.5	0.25	0.5	0	0.5	0.5	9999	0	47	-38	"{21,27,31,34,37,41,47,51,57,61,67,71,77,81,87}"	15	172	f				
400313	Echeneidae	Remoras	6	60	313			99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.75	0	0.75	0.75	50	20	45	-45	"{21,31,34,37,41,47,51,57,61,71,77,81,87}"	13	96	f				
500488	Istiophorus	Sailfishes	6	60	419	3516		1	0.2	0	0	0	0	0	0.5	0	0	0	0.25	1	9999	0	60	-45	"{21,27,31,34,37,41,47,51,57,61,71,77,81,87}"	14	268	f				
500358	Mola	Sunfishes	6	62	450	1161		0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	65	-43	"{21,27,31,34,37,41,47,51,57,61,67,71,77,81,87}"	15	280	f				
600227	Megalops cyprinoides	Indo-Pacific tarpon	6	23	47	5018	227	35.72058816	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	200	50	34	-28	"{47,51,57,61,71,77}"	6	109	f	28			
400416	Scombridae	"Mackerels, tunas, bonitos"	6	60	416			99.9999997	1	0.75	0.75	0	0.5	0.5	0.5	0.5	0.5	0	1	0.75	9999	0	70	-60	"{21,27,31,34,37,41,47,48,51,57,58,61,67,71,77,81,87}"	17	125	f				
300036	Scombroidea	"Tunas, bonitos, billfishes"						99.9999997	1	0.75	0.75	0	0.5	0.5	0.5	0.75	0.5	0	1	0.75	9999	0	90	-90	"{18,21,27,31,34,37,41,47,48,51,57,58,61,67,71,77,81,87,88}"	19	376	f				
500487	Scomberomorus	Spanish mackerels	6	60	416	2960		99.9999997	0.8	0.5	0.5	0	0	0.5	0.5	0.25	0.5	0	1	0.5	9999	0	45	-45	"{21,31,34,37,41,47,51,57,61,71,77,81,87}"	13	112	f			max_depth: 140	
600360	Sander lucioperca	Pike-perch	6	60	306	6109	360	30.39999991	0.4	0.75	0	0	0	0	0.5	0	0.25	0	0.25	0	9999	0	67	36	{27}	1	100	f				
601236	Sphyraena guachancho	Guachanche barracuda	6	60	360	997	1236	60.39999982	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	45	-55	"{21,31,34,41}"	4	164	f				
600078	Istiophorus albicans	Atlantic sailfish	6	60	419	3516	78	1	0.2	0	0	0	0	0	0.5	0	0	0	0.5	1	9999	0	60	-43	"{21,27,31,34,37,41,47}"	7	258	f	25			
601765	Sphyraena sphyraena	European barracuda	6	60	360	997	1765	99.9999997	0.8	0.5	0.5	0	0.5	0	0.5	0.25	0.5	0	0.5	0.5	9999	0	75	-40	"{27,34,37,47}"	4	146	f				
600219	Kajikia albida	Atlantic white marlin	6	60	419	4881	219	1	0.2	0	0	0	0	0	0.5	0	0	0	0.25	1	9999	0	47	-39	"{21,27,31,34,37,41,47}"	7	246	f	27			
604796	Sarda chiliensis lineolata	Pacific bonito	6	60	416	939	4796	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	61	20	"{67,77}"	2	93	f				
606405	Sphyraena ensis	Mexican barracuda	6	60	360	997	6405	38.24390237	0.4	0	0	0	0	0.5	0.5	0	0.75	0	0.75	0	9999	0	90	-90	"{77,87}"	2	116	f				
607145	Lampris immaculatus	Southern opah	6	41	222	4375	7145	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	-34	-69	"{41,48,58,81,87,88}"	6	90	f	8			
601935	Caranx latus	Horseeye jack	6	60	314	3864	1935	69.99999979	0.6	0.5	1	0	0	0	0.5	0.25	0.5	0	0.5	0.5	9999	0	41	-23	"{21,31,34,41,47}"	5	92	f			max_depth: 140	
501905	Thunnus	Tunas	6	60	416	8961		60.4	0.4	0.25	0	0	0	0	0.5	0	0	0	0.5	1	9999	0	70	-60	"{21,27,31,34,37,41,47,48,51,57,58,61,67,71,77,81,87}"	17	214	f				
400419	Istiophoridae	Billfishes	6	60	419			1	0.2	0	0	0	0	0	0.5	0	0	0	0.25	1	9999	0	60	-47	"{21,27,31,34,37,41,47,51,57,61,67,71,77,81,87}"	15	283	f				
500538	Makaira	Blue marlins	6	60	419	189		99.9999997	0.6	0	0.5	0	0	0	0.5	0	0	0	0.5	1	9999	0	45	-47	"{21,27,31,34,37,41,47,51,57,61,71,77,81,87}"	14	374	f				
600091	Allothunnus fallai	Slender tuna	6	60	416	8307	91	1	0.2	0	0	0	0	0	0.5	0	0	0	0	1	9999	0	-10	-50	"{41,47,51,57,71,77,81,87}"	8	103	f				
608289	Fistularia corneta	Pacific cornetfish	6	57	254	1424	8289	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	32	-90	"{77,87}"	2	94	f				
600218	Makaira mazara	Indo-Pacific blue marlin	6	60	419	189	218	1	0.2	0	0	0	0	0	0.5	0	0	0	0	1	9999	0	45	-45	"{51,57,61,71,77,81,87}"	7	410	f				
600556	Encrasicholina heteroloba	Shorthead anchovy	6	28	454	7622	556	30.4	0.4	0.25	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	20	33	-23	"{51,57,61,71,77}"	5	12	f			max_depth: 50	
600026	Glyptocephalus cynoglossus	Witch flounder	6	61	440	891	26	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	1570	18	74	36	"{21,27}"	2	60	f	6			
600028	Lepidorhombus whiffiagonis	Megrim	6	61	515	5489	28	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	700	100	69	26	"{27,34,37}"	3	50	f	16			
600030	Merluccius merluccius	European hake	6	44	184	1339	30	44.9	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	1075	30	72	18	"{27,34,37}"	3	130	f	19			
600045	Atherina presbyter	Sand smelt	6	49	218	164	45	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	60	15	"{27,34,37}"	3	17	t	14			
600054	Capros aper	Boarfish	6	60	252	1754	54	30.4	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5	700	40	62	10	"{27,34,37}"	3	23	f	21			
600056	Cepola macrophthalma	Red bandfish	6	60	358	1989	56	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0	400	15	61	10	"{27,34,37}"	3	72	f	21			
601595	Hilsa kelee	Kelee shad	6	28	43	8597	1595	29.5	0.4	0.5	0	0	0	0	0.5	0	0	0	0.75	0	9999	0	23	-30	"{34,47,51,57,61,71}"	6	28	f	28			
600063	Dicentrarchus labrax	European seabass	6	60	487	3216	63	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	100	10	72	11	"{27,34,37}"	3	92	t	11			
600066	Engraulis encrasicolus	European anchovy	6	28	454	498	66	30.4	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.75	0.5	9999	0	62	-37	"{27,34,37,47}"	4	20	f	21			
600068	Eutrigla gurnardus	Grey gurnard	6	59	266	7245	68	30.4	0.4	0.25	0	0	0	0	0.5	0	0.5	0	0.5	0.5	340	10	70	20	"{27,34,37}"	3	53	f	6			
600083	Aphareus rutilans	Rusty jobfish	6	60	323	4476	83	30.4	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	330	100	35	-28	"{51,57,61,71,77}"	5	89	f	27			
600093	Auxis rochei	Bullet tuna	6	60	416	220	93	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0.25	9999	0	61	-51	"{21,27,31,34,37,41,47,51,57,61,71,77,81,87}"	14	47	f	27			
600071	Caranx hippos	Crevalle jack	6	60	314	3864	71	31.8888888	0.4	0.75	0	0	0	0	0.75	0.25	0.75	0	0.5	0.5	9999	0	45	-33	"{21,27,31,34,37,41,47,51,57,71}"	10	102	f	27		max_depth: 350	
600106	Gymnosarda unicolor	Dogtooth tuna	6	60	416	2446	106	60.4	0.4	0	1	0	0	0	0.5	0	0.5	0	0	0.5	100	10	35	-28	"{51,57,61,71,77,81}"	6	227	f	28			
600108	Orcynopsis unicolor	Plain bonito	6	60	416	416	108	0.999999997	0.2	0	0	0	0	0	0.5	0.25	0.5	0	0.5	0.5	9999	0	60	14	"{27,34,37}"	3	118	f	19			
600109	Rastrelliger brachysoma	Short mackerel	6	60	416	1042	109	28.5	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0.5	9999	0	20	-20	"{51,57,61,71,77}"	5	33	f	28			
600111	Rastrelliger kanagurta	Indian mackerel	6	60	416	1042	111	64	0.8	0.5	0.5	0	0.5	0	0.5	0	0.5	0	0.75	0	9999	0	38	-35	"{37,51,57,61,71,77}"	6	32	f	27			
600113	Sarda chiliensis	Eastern Pacific bonito	6	60	416	939	113	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0	60	-35	"{77,87}"	2	84	f	19			
600114	Sarda orientalis	Striped bonito	6	60	416	939	114	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	41	-40	"{47,51,57,61,71,77,87}"	7	92	f	28			
